judul,narasi,clear,token_komen,freq_words,stemmed_komen,polarity_score,polarity,score
"Harga Tiket Kereta JKT-SBY Dijual hingga Rp 1,5 Juta","Balada cebong garis keras ahkirnya ketampol sang tuanya sendiri, Kado termanis sang tuan untuk rakyat,,",balada cebong garis keras ahkirnya ketampol sang tuanya sendiri kado termanis sang tuan rakyat,"['balada', 'cebong', 'garis', 'keras', 'ahkirnya', 'ketampol', 'sang', 'tuanya', 'sendiri', 'kado', 'termanis', 'sang', 'tuan', 'rakyat']",<FreqDist with 13 samples and 14 outcomes>,"['balada', 'cebong', 'garis', 'keras', 'ahkirnya', 'ketampol', 'sang', 'tua', 'sendiri', 'kado', 'man', 'sang', 'tuan', 'rakyat']",-4,negative,-1
Indochina di Foto Kontainer Southern Hauliers,"Apa maksudnya ini…
Ada yg bisa kasih penjelasan?",apa maksudnya ini… ada bisa kasih penjelasan,"['apa', 'maksudnya', 'ini…', 'ada', 'bisa', 'kasih', 'penjelasan']",<FreqDist with 7 samples and 7 outcomes>,"['apa', 'maksud', 'ini', 'ada', 'bisa', 'kasih', 'jelas']",1,positive,1
Inilah korban yang terkena MUSIBAH gempar di palu,“Innalillahi.. Inilah korban yang terkena MUSIBAH gempar di palu.. Mohon 1 detik sejenak aamiin. Semoga mereka semua husnul khatimah masuk Surga..Yg bagikan semoga dijauhkan dari marabahaya!!! Aamiin.,“ innalillahi inilah korban terkena musibah gempar palu mohon detik sejenak aamiin semoga semua husnul khatimah masuk surgayg bagikan semoga dijauhkan marabahaya aamiin,"['“', 'innalillahi', 'inilah', 'korban', 'terkena', 'musibah', 'gempar', 'palu', 'mohon', 'detik', 'sejenak', 'aamiin', 'semoga', 'semua', 'husnul', 'khatimah', 'masuk', 'surgayg', 'bagikan', 'semoga', 'dijauhkan', 'marabahaya', 'aamiin']",<FreqDist with 21 samples and 23 outcomes>,"['', 'innalillahi', 'ini', 'korban', 'kena', 'musibah', 'gempar', 'palu', 'mohon', 'detik', 'jenak', 'aamiin', 'moga', 'semua', 'husnul', 'khatimah', 'masuk', 'surgayg', 'bagi', 'moga', 'jauh', 'marabahaya', 'aamiin']",-11,negative,-1
PLTU Paiton Meledak,PLTU paiton meledak …,pltu paiton meledak …,"['pltu', 'paiton', 'meledak', '…']",<FreqDist with 4 samples and 4 outcomes>,"['pltu', 'paiton', 'ledak', '']",-4,negative,-1
Didit Prabowo akan menikahkan para gay,“Didit Prabowo Akan Menikahkan Para Gay di Indonesia Bila Ayahnya Terpilih Jadi President RI 2014…”,“ didit prabowo menikahkan gay indonesia bila ayahnya terpilih jadi president ri … ”,"['“', 'didit', 'prabowo', 'menikahkan', 'gay', 'indonesia', 'bila', 'ayahnya', 'terpilih', 'jadi', 'president', 'ri', '…', '”']",<FreqDist with 14 samples and 14 outcomes>,"['', 'didit', 'prabowo', 'nikah', 'gay', 'indonesia', 'bila', 'ayah', 'pilih', 'jadi', 'president', 'ri', '', '']",-1,negative,-1
"Pembegalan di Simpang Sei Sikambing, Medan",BEGAL beraksi.. Dalam oprasinya BEGAL Merampas Sepeda Motor korban. Sementara dari hasil kejadian satu Dibunuh..,begal beraksi oprasinya begal merampas sepeda motor korban dari hasil kejadian satu dibunuh,"['begal', 'beraksi', 'oprasinya', 'begal', 'merampas', 'sepeda', 'motor', 'korban', 'dari', 'hasil', 'kejadian', 'satu', 'dibunuh']",<FreqDist with 12 samples and 13 outcomes>,"['begal', 'aksi', 'oprasinya', 'begal', 'rampas', 'sepeda', 'motor', 'korban', 'dari', 'hasil', 'jadi', 'satu', 'bunuh']",-15,negative,-1
Tawaran Kartu Kredit Plafon 28 Juta Rupiah dari Bank Mandiri,Bank Mandiri memberikan kartu kredit senilai Rp. 28.644.061 untuk 8000 orang pertama,bank mandiri memberikan kartu kredit senilai rp orang pertama,"['bank', 'mandiri', 'memberikan', 'kartu', 'kredit', 'senilai', 'rp', 'orang', 'pertama']",<FreqDist with 9 samples and 9 outcomes>,"['bank', 'mandiri', 'beri', 'kartu', 'kredit', 'nila', 'rp', 'orang', 'pertama']",-3,negative,-1
Artificial Clouds Generation System |  Artificial Clouds Generation System,Artificial Clouds Generation System,artificial clouds generation system,"['artificial', 'clouds', 'generation', 'system']",<FreqDist with 4 samples and 4 outcomes>,"['artificial', 'clouds', 'generation', 'system']",0,neutral,0
Foto Penerima Hadiah Sepeda di Acara Penyerahan Sertifikat Tanah Gratis di Sukabumi,"Foto yang memuat tulisan “2019 Ganti Presiden” di kertas putih di dalam map bening adalah hasil suntingan, foto yang sebenarnya adalah yang dimuat di http://bit.ly/2GOQMRo.",foto memuat tulisan “ ganti presiden ” kertas putih dalam map bening hasil suntingan foto sebenarnya yang dimuat,"['foto', 'memuat', 'tulisan', '“', 'ganti', 'presiden', '”', 'kertas', 'putih', 'dalam', 'map', 'bening', 'hasil', 'suntingan', 'foto', 'sebenarnya', 'yang', 'dimuat']",<FreqDist with 17 samples and 18 outcomes>,"['foto', 'muat', 'tulis', '', 'ganti', 'presiden', '', 'kertas', 'putih', 'dalam', 'map', 'bening', 'hasil', 'sunting', 'foto', 'benar', 'yang', 'muat']",6,positive,1
NYALAKAN AC TANPA BUKA KACA SAAT PERTAMA MASUK MOBIL BISA SEBABKAN KANKER,"Menyalakan AC saat pertama masuk mobil dengan jendela tertutup akan mengandung 400-800 mg Benzene
 [...]
 Benzena adalah racun yg mempengaruhi ginjal & hati. Buruknya, sangatlah sulit bgi tubuh u/ mmbasmi racun2 tsb. Jadi bukalah pintu n jendela mobil sebelum anda masuk & berilah waktu untuk racun2 yg mematikan ini keluar, sebelum anda masuk ke dlm mobil.
 
 Bagikanlah info ini kpd org” yg ada disekitar kita smg dpt bermanfaat",menyalakan ac pertama masuk mobil jendela tertutup mengandung mg benzene benzena racun mempengaruhi ginjal hati buruknya sangatlah sulit bgi tubuh u mmbasmi racun tsb jadi bukalah pintu jendela mobil anda masuk berilah waktu racun mematikan keluar anda masuk dlm mobil bagikanlah info kpd org ” ada disekitar smg dpt bermanfaat,"['menyalakan', 'ac', 'pertama', 'masuk', 'mobil', 'jendela', 'tertutup', 'mengandung', 'mg', 'benzene', 'benzena', 'racun', 'mempengaruhi', 'ginjal', 'hati', 'buruknya', 'sangatlah', 'sulit', 'bgi', 'tubuh', 'u', 'mmbasmi', 'racun', 'tsb', 'jadi', 'bukalah', 'pintu', 'jendela', 'mobil', 'anda', 'masuk', 'berilah', 'waktu', 'racun', 'mematikan', 'keluar', 'anda', 'masuk', 'dlm', 'mobil', 'bagikanlah', 'info', 'kpd', 'org', '”', 'ada', 'disekitar', 'smg', 'dpt', 'bermanfaat']",<FreqDist with 42 samples and 50 outcomes>,"['nyala', 'ac', 'pertama', 'masuk', 'mobil', 'jendela', 'tutup', 'kandung', 'mg', 'benzene', 'benzena', 'racun', 'pengaruh', 'ginjal', 'hati', 'buruk', 'sangat', 'sulit', 'bgi', 'tubuh', 'u', 'mmbasmi', 'racun', 'tsb', 'jadi', 'buka', 'pintu', 'jendela', 'mobil', 'anda', 'masuk', 'ilah', 'waktu', 'racun', 'mati', 'keluar', 'anda', 'masuk', 'dlm', 'mobil', 'bagi', 'info', 'kpd', 'org', '', 'ada', 'sekitar', 'smg', 'dpt', 'manfaat']",-25,negative,-1
Rombongan Presiden Jokowi Kecelakaan di Sumatera Barat,"Mobil Rombongan Presiden Jokowi Mengalami Kecelakaan di Solok, Sumbar. Para penumpang mobil rombongan presiden yang menuju Kota Padang tersebut mengalami luka-luka.",mobil rombongan presiden jokowi mengalami kecelakaan solok sumbar penumpang mobil rombongan presiden menuju kota padang tersebut mengalami lukaluka,"['mobil', 'rombongan', 'presiden', 'jokowi', 'mengalami', 'kecelakaan', 'solok', 'sumbar', 'penumpang', 'mobil', 'rombongan', 'presiden', 'menuju', 'kota', 'padang', 'tersebut', 'mengalami', 'lukaluka']",<FreqDist with 14 samples and 18 outcomes>,"['mobil', 'rombong', 'presiden', 'jokowi', 'alami', 'celaka', 'solok', 'sumbar', 'tumpang', 'mobil', 'rombong', 'presiden', 'tuju', 'kota', 'padang', 'sebut', 'alami', 'lukaluka']",-13,negative,-1
Pesan Berantai Aksi Tawuran Pelajar Selama 2 Bulan di Kota Bogor,"Info kan buat yg suka melintas teplan jambu dua utk bln ini dan bln dpn akan ada tauran anak tridarma bls dendam akan serang anak mekanik Karna hari ini anak tridarma ada yg meninggal kls 3
Yg punya anak saudara famili dan teman2 tlg info kan ke smua tetap waspada lewat jambu dua dan teplan jambu.info dari kelurahan",info kan buat suka melintas teplan jambu utk bln bln dpn tauran anak tridarma bls dendam serang anak mekanik karna hari anak tridarma ada yg meninggal kls yg punya anak saudara famili dan teman tlg info kan smua tetap waspada lewat jambu dan teplan jambuinfo kelurahan,"['info', 'kan', 'buat', 'suka', 'melintas', 'teplan', 'jambu', 'utk', 'bln', 'bln', 'dpn', 'tauran', 'anak', 'tridarma', 'bls', 'dendam', 'serang', 'anak', 'mekanik', 'karna', 'hari', 'anak', 'tridarma', 'ada', 'yg', 'meninggal', 'kls', 'yg', 'punya', 'anak', 'saudara', 'famili', 'dan', 'teman', 'tlg', 'info', 'kan', 'smua', 'tetap', 'waspada', 'lewat', 'jambu', 'dan', 'teplan', 'jambuinfo', 'kelurahan']",<FreqDist with 35 samples and 46 outcomes>,"['info', 'kan', 'buat', 'suka', 'lintas', 'teplan', 'jambu', 'utk', 'bln', 'bln', 'dpn', 'taur', 'anak', 'tridarma', 'bls', 'dendam', 'serang', 'anak', 'mekanik', 'karna', 'hari', 'anak', 'tridarma', 'ada', 'yg', 'tinggal', 'kls', 'yg', 'punya', 'anak', 'saudara', 'famili', 'dan', 'teman', 'tlg', 'info', 'kan', 'smua', 'tetap', 'waspada', 'lewat', 'jambu', 'dan', 'teplan', 'jambuinfo', 'lurah']",-21,negative,-1
"Pasangan di Tangerang Ditelanjangi Warga, Polisi: Mereka Tidak Mesum","Pasangan di Tangerang Ditelanjangi Warga, Polisi: Mereka Tidak Mesum

",pasangan tangerang ditelanjangi warga polisi tidak mesum,"['pasangan', 'tangerang', 'ditelanjangi', 'warga', 'polisi', 'tidak', 'mesum']",<FreqDist with 7 samples and 7 outcomes>,"['pasang', 'tangerang', 'telanjang', 'warga', 'polisi', 'tidak', 'mesum']",-10,negative,-1
"Marak Hoax, Pemerintah Didesak Terapkan Kurikulum Digital","Marak Hoax, Pemerintah Didesak Terapkan Kurikulum Digital",marak hoax pemerintah didesak terapkan kurikulum digital,"['marak', 'hoax', 'pemerintah', 'didesak', 'terapkan', 'kurikulum', 'digital']",<FreqDist with 7 samples and 7 outcomes>,"['marak', 'hoax', 'perintah', 'desak', 'terap', 'kurikulum', 'digital']",-5,negative,-1
Mengenai Pemerintah Cabut Sertifikasi Halal Dari MUI,Mengenai Pemerintah Cabut Sertifikasi Halal Dari MUI,mengenai pemerintah cabut sertifikasi halal mui,"['mengenai', 'pemerintah', 'cabut', 'sertifikasi', 'halal', 'mui']",<FreqDist with 6 samples and 6 outcomes>,"['kena', 'perintah', 'cabut', 'sertifikasi', 'halal', 'mui']",-5,negative,-1
Indonesia di Tengah Pusaran Arus Informasi,Indonesia di Tengah Pusaran Arus Informasi,indonesia tengah pusaran arus informasi,"['indonesia', 'tengah', 'pusaran', 'arus', 'informasi']",<FreqDist with 5 samples and 5 outcomes>,"['indonesia', 'tengah', 'pusar', 'arus', 'informasi']",1,positive,1
Surat Edaran Kemensos Untuk Ikut Aksi 412,Beredar foto surat edaran dari Kementerian Sosial (Kemensos) yang mewajibkan Pegawa Negeri Sipil (PNS) di kementerian tersebut untuk mengikuti Aksi KitaIndonesia atau dikenal dengan Parade Kebudayaan,beredar foto surat edaran kementerian sosial kemensos mewajibkan pegawa negeri sipil pns kementerian tersebut mengikuti aksi kitaindonesia dikenal parade kebudayaan,"['beredar', 'foto', 'surat', 'edaran', 'kementerian', 'sosial', 'kemensos', 'mewajibkan', 'pegawa', 'negeri', 'sipil', 'pns', 'kementerian', 'tersebut', 'mengikuti', 'aksi', 'kitaindonesia', 'dikenal', 'parade', 'kebudayaan']",<FreqDist with 19 samples and 20 outcomes>,"['edar', 'foto', 'surat', 'edar', 'menteri', 'sosial', 'kemensos', 'wajib', 'pegawa', 'negeri', 'sipil', 'pns', 'menteri', 'sebut', 'ikut', 'aksi', 'kitaindonesia', 'kenal', 'parade', 'budaya']",10,positive,1
Tips Bermedia Sosial Sehat Ala Ahmad Mustofa Bari,"Tips Bermedsos Sehat Ala Ahmad Mustofa Bisri
 
 (1) menata kembali niat kita dalam menggunakan dan memanfaatkan Sosmed;
 (2) berhati-hati dan waspada beraktifitas di ‘Dunia Maya’ yang ~kita tahu~ penuh tipuan;
 (3) jangan mudah tergiur dengan tampilan-tampilan menarik, biasakan tabayun dan meniliti rekam-jejak;",tips bermedsos sehat ala ahmad mustofa bisri menata niat dalam menggunakan memanfaatkan sosmed berhatihati waspada beraktifitas ‘ dunia maya ’ kita tahu penuh tipuan jangan mudah tergiur tampilantampilan menarik biasakan tabayun meniliti rekamjejak,"['tips', 'bermedsos', 'sehat', 'ala', 'ahmad', 'mustofa', 'bisri', 'menata', 'niat', 'dalam', 'menggunakan', 'memanfaatkan', 'sosmed', 'berhatihati', 'waspada', 'beraktifitas', '‘', 'dunia', 'maya', '’', 'kita', 'tahu', 'penuh', 'tipuan', 'jangan', 'mudah', 'tergiur', 'tampilantampilan', 'menarik', 'biasakan', 'tabayun', 'meniliti', 'rekamjejak']",<FreqDist with 33 samples and 33 outcomes>,"['tips', 'bermedsos', 'sehat', 'ala', 'ahmad', 'mustofa', 'bisri', 'tata', 'niat', 'dalam', 'guna', 'manfaat', 'sosmed', 'berhatihati', 'waspada', 'beraktifitas', '', 'dunia', 'maya', '', 'kita', 'tahu', 'penuh', 'tipu', 'jangan', 'mudah', 'giur', 'tampilantampilan', 'tarik', 'biasa', 'tabayun', 'meniliti', 'rekamjejak']",7,positive,1
: Kicauan Grab di Tweeter Yang Mendukung Ahok,Grab Indonesia mendukung @basuki_btp #KamiAhok,grab indonesia mendukung btp kamiahok,"['grab', 'indonesia', 'mendukung', 'btp', 'kamiahok']",<FreqDist with 5 samples and 5 outcomes>,"['grab', 'indonesia', 'dukung', 'btp', 'kamiahok']",0,neutral,0
BBC News Menggunakan Foto Irak untuk Menggambarkan Pembantaian Suriah,BBC News uses ‘Iraq photo to illustrate Syrian massacre’,bbc news uses ‘ iraq photo to illustrate syrian massacre ’,"['bbc', 'news', 'uses', '‘', 'iraq', 'photo', 'to', 'illustrate', 'syrian', 'massacre', '’']",<FreqDist with 11 samples and 11 outcomes>,"['bbc', 'news', 'uses', '', 'iraq', 'photo', 'to', 'illustrate', 'syrian', 'massacre', '']",0,neutral,0
Video pesawat jatuh di Tol Banyumanik,"Telah terjadi pesawat jatuh di Tol Banyumanik, salah jalur, ini pilotnya sekolae nembak sim e dadine masuk ke pintu tol, waduh kasihan pengendara mobil lainnya ini",terjadi pesawat jatuh tol banyumanik salah jalur pilotnya sekolae nembak sim e dadine masuk pintu tol waduh kasihan pengendara mobil lainnya,"['terjadi', 'pesawat', 'jatuh', 'tol', 'banyumanik', 'salah', 'jalur', 'pilotnya', 'sekolae', 'nembak', 'sim', 'e', 'dadine', 'masuk', 'pintu', 'tol', 'waduh', 'kasihan', 'pengendara', 'mobil', 'lainnya']",<FreqDist with 20 samples and 21 outcomes>,"['jadi', 'pesawat', 'jatuh', 'tol', 'banyumanik', 'salah', 'jalur', 'pilot', 'sekolae', 'nembak', 'sim', 'e', 'dadine', 'masuk', 'pintu', 'tol', 'waduh', 'kasihan', 'kendara', 'mobil', 'lain']",-11,negative,-1
Video DETIK DETIK MARUF AMIN MUNDUR & DIGANTI DENGAN PRABOWO SEBAGAI WAKIL PRESIDEN DAMPINGI JOKOWI,DETIK DETIK MA’RUF AMIN MUNDUR & DIGANTI DENGAN PRABOWO SEBAGAI WAKIL PRESIDEN DAMPINGI JOKOWI,detik detik ma ’ ruf amin mundur diganti prabowo wakil presiden dampingi jokowi,"['detik', 'detik', 'ma', '’', 'ruf', 'amin', 'mundur', 'diganti', 'prabowo', 'wakil', 'presiden', 'dampingi', 'jokowi']",<FreqDist with 12 samples and 13 outcomes>,"['detik', 'detik', 'ma', '', 'ruf', 'amin', 'mundur', 'ganti', 'prabowo', 'wakil', 'presiden', 'damping', 'jokowi']",3,positive,1
Foto Habib Rizieq dan Firza Husein,Yg sabar mbak firza. Sesuai hadis m***k kamu sudah di halal kan..sama ayahanda rijik sohab,sabar mbak firza sesuai hadis mk kamu di halal kansama ayahanda rijik sohab,"['sabar', 'mbak', 'firza', 'sesuai', 'hadis', 'mk', 'kamu', 'di', 'halal', 'kansama', 'ayahanda', 'rijik', 'sohab']",<FreqDist with 13 samples and 13 outcomes>,"['sabar', 'mbak', 'firza', 'sesuai', 'hadis', 'mk', 'kamu', 'di', 'halal', 'kansama', 'ayahanda', 'rijik', 'sohab']",9,positive,1
Pesan Berantai Ulang Tahun Whatsapp ke-11 Gratis Kuota 35 GB,WhatsApp :birthday: 11 tahun sukses Dapatkan 35 GB Internet gratis untuk semua operator seluler: berlaku selama 6 bulan.,whatsapp birthday tahun sukses dapatkan gb internet gratis semua operator seluler berlaku selama bulan,"['whatsapp', 'birthday', 'tahun', 'sukses', 'dapatkan', 'gb', 'internet', 'gratis', 'semua', 'operator', 'seluler', 'berlaku', 'selama', 'bulan']",<FreqDist with 14 samples and 14 outcomes>,"['whatsapp', 'birthday', 'tahun', 'sukses', 'dapat', 'gb', 'internet', 'gratis', 'semua', 'operator', 'seluler', 'laku', 'lama', 'bulan']",9,positive,1
Hanya ada satu Dekan di satu perguruan tinggi,Perbandingan ijazah JOKOWI dengan ijazah Bambang Nurcahyo sama2 almamater UGM tahun yang sama tetapi Dekan yang tanda tangan ijazahnya berbeda. Berarti????.,perbandingan ijazah jokowi ijazah bambang nurcahyo sama almamater ugm tahun sama dekan tanda tangan ijazahnya berbeda berarti,"['perbandingan', 'ijazah', 'jokowi', 'ijazah', 'bambang', 'nurcahyo', 'sama', 'almamater', 'ugm', 'tahun', 'sama', 'dekan', 'tanda', 'tangan', 'ijazahnya', 'berbeda', 'berarti']",<FreqDist with 15 samples and 17 outcomes>,"['banding', 'ijazah', 'jokowi', 'ijazah', 'bambang', 'nurcahyo', 'sama', 'almamater', 'ugm', 'tahun', 'sama', 'dekan', 'tanda', 'tangan', 'ijazah', 'beda', 'arti']",2,positive,1
Video Cina RRC menyusup masuk melalui Bandara Banyuwangi. Ketahuan dan ditangkap,Cina RRC menyusup masuk melalui Bandara Banyuwangi. Ketahuan dan ditangkap.,cina rrc menyusup masuk melalui bandara banyuwangi ketahuan ditangkap,"['cina', 'rrc', 'menyusup', 'masuk', 'melalui', 'bandara', 'banyuwangi', 'ketahuan', 'ditangkap']",<FreqDist with 9 samples and 9 outcomes>,"['cina', 'rrc', 'susup', 'masuk', 'lalu', 'bandara', 'banyuwangi', 'tahu', 'tangkap']",-8,negative,-1
Diganggu Preman ??? Ini no pemburu preman :,Diganggu Preman ??? Ini no pemburu preman :,diganggu preman no pemburu preman,"['diganggu', 'preman', 'no', 'pemburu', 'preman']",<FreqDist with 4 samples and 5 outcomes>,"['ganggu', 'preman', 'no', 'buru', 'preman']",-5,negative,-1
Aplikasi Body Temperature Diary bisa mengukur suhu tubuh kita sendiri tanpa harus beli alat test,Wahh…ternyata kita bisa mengukur suhu tubuh kita sendiri tanpa harus beli alat test. Yukk..di coba gaes.,wahh…ternyata bisa mengukur suhu tubuh sendiri harus beli alat test yukkdi coba gaes,"['wahh…ternyata', 'bisa', 'mengukur', 'suhu', 'tubuh', 'sendiri', 'harus', 'beli', 'alat', 'test', 'yukkdi', 'coba', 'gaes']",<FreqDist with 13 samples and 13 outcomes>,"['wahh nyata', 'bisa', 'ukur', 'suhu', 'tubuh', 'sendiri', 'harus', 'beli', 'alat', 'test', 'yukkdi', 'coba', 'gaes']",-12,negative,-1
Foto Di Tengah Pemerintah Sibuk Melawan Corona Anies Sibuk Main Bola Dengan Anaknya,Di tengah pemerintah sibuk melawan Corona Anies sibuk main bola dgn anaknya emang Anis nggak punya hati..,tengah pemerintah sibuk melawan corona anies sibuk main bola anaknya emang anis punya hati,"['tengah', 'pemerintah', 'sibuk', 'melawan', 'corona', 'anies', 'sibuk', 'main', 'bola', 'anaknya', 'emang', 'anis', 'punya', 'hati']",<FreqDist with 13 samples and 14 outcomes>,"['tengah', 'perintah', 'sibuk', 'lawan', 'corona', 'anies', 'sibuk', 'main', 'bola', 'anak', 'emang', 'anis', 'punya', 'hati']",7,positive,1
Jokowi Keluarkan Kartu Corona Indonesia Sehat,JOKOWI keluarkan KARTU SAKTI untuk hadapi virus CORONA! Come to inpes awer contri you don be apraid! CORONA is not problem my contri is peri perii aman!,jokowi keluarkan kartu sakti hadapi virus corona come to inpes awer contri you don be apraid corona is not problem my contri is peri perii aman,"['jokowi', 'keluarkan', 'kartu', 'sakti', 'hadapi', 'virus', 'corona', 'come', 'to', 'inpes', 'awer', 'contri', 'you', 'don', 'be', 'apraid', 'corona', 'is', 'not', 'problem', 'my', 'contri', 'is', 'peri', 'perii', 'aman']",<FreqDist with 23 samples and 26 outcomes>,"['jokowi', 'keluar', 'kartu', 'sakti', 'hadap', 'virus', 'corona', 'come', 'to', 'inpes', 'awer', 'contri', 'you', 'don', 'be', 'apraid', 'corona', 'is', 'not', 'problem', 'my', 'contri', 'is', 'peri', 'peri', 'aman']",-4,negative,-1
Corona Jihad: Seorang Pedagang Sengaja Meludahi Bungkus Makanan,Corona jihad This guy is spitting into the food he’s packing for you,corona jihad this guy is spitting into the food he ’ s packing for you,"['corona', 'jihad', 'this', 'guy', 'is', 'spitting', 'into', 'the', 'food', 'he', '’', 's', 'packing', 'for', 'you']",<FreqDist with 15 samples and 15 outcomes>,"['corona', 'jihad', 'this', 'guy', 'is', 'spitting', 'into', 'the', 'food', 'he', '', 's', 'packing', 'for', 'you']",3,positive,1
Mujahid Bangladesh siap Bela Muslim India #BelaMuslimIndia / Nasib Muslim India,"#BelaMuslimIndia
 
 #BelaMuslimIndia
 
 Mujahid dari Bangladesh siap Bela Muslim India",belamuslimindia belamuslimindia mujahid bangladesh siap bela muslim india,"['belamuslimindia', 'belamuslimindia', 'mujahid', 'bangladesh', 'siap', 'bela', 'muslim', 'india']",<FreqDist with 7 samples and 8 outcomes>,"['belamuslimindia', 'belamuslimindia', 'mujahid', 'bangladesh', 'siap', 'bela', 'muslim', 'india']",4,positive,1
