judul,narasi,clear,token_komen,freq_words,stemmed_komen,polarity_score,polarity,score
Pemerintah Akan Mencabut Subsidi Gas Elpiji 3 Kilogram Pada Bulan Juli,"bagi rakyat miskin masih bisa beli tabung yg warna hijau , tp belinya dikantor kelurahan. jatah beli 2 kali / bulan. dan antri macam beras raskin",rakyat miskin bisa beli tabung warna hijau tp belinya dikantor kelurahan jatah beli kali bulan antri macam beras raskin,"['rakyat', 'miskin', 'bisa', 'beli', 'tabung', 'warna', 'hijau', 'tp', 'belinya', 'dikantor', 'kelurahan', 'jatah', 'beli', 'kali', 'bulan', 'antri', 'macam', 'beras', 'raskin']",<FreqDist with 18 samples and 19 outcomes>,"['rakyat', 'miskin', 'bisa', 'beli', 'tabung', 'warna', 'hijau', 'tp', 'beli', 'kantor', 'lurah', 'jatah', 'beli', 'kali', 'bulan', 'antri', 'macam', 'beras', 'raskin']",0,negative,-1
Wakil Rektor II Universitas Muslim Indonesia Dikeroyok Mahasiswa,Mahasiswa harusnya menghargai dosen selaku orang Tua tapi ini malah memukul dosen selaku Orang Tua.semoga mahasiswa tersebut diberikan hidayah dan bisa minta maaf dengan dosen tersebut.,mahasiswa harusnya menghargai dosen selaku orang tua ini malah memukul dosen selaku orang tuasemoga mahasiswa tersebut diberikan hidayah bisa minta maaf dosen tersebut,"['mahasiswa', 'harusnya', 'menghargai', 'dosen', 'selaku', 'orang', 'tua', 'ini', 'malah', 'memukul', 'dosen', 'selaku', 'orang', 'tuasemoga', 'mahasiswa', 'tersebut', 'diberikan', 'hidayah', 'bisa', 'minta', 'maaf', 'dosen', 'tersebut']",<FreqDist with 17 samples and 23 outcomes>,"['mahasiswa', 'harus', 'harga', 'dosen', 'selaku', 'orang', 'tua', 'ini', 'malah', 'pukul', 'dosen', 'selaku', 'orang', 'tuasemoga', 'mahasiswa', 'sebut', 'beri', 'hidayah', 'bisa', 'minta', 'maaf', 'dosen', 'sebut']",-6,negative,-1
Breaking News Pemimpin Koruptor Muslim Tetap Masuk Syurga,"Ada Pak JK
 tp ceramahnya begini..
 Mari berlomba berbuat Jahat karena syuuurga sudah tersedia
 Tinggal milih Kapling yang mana
 Pilih…dipilihhh…",pak jk tp ceramahnya begini berlomba berbuat jahat syuuurga tersedia tinggal milih kapling mana pilih…dipilihhh…,"['pak', 'jk', 'tp', 'ceramahnya', 'begini', 'berlomba', 'berbuat', 'jahat', 'syuuurga', 'tersedia', 'tinggal', 'milih', 'kapling', 'mana', 'pilih…dipilihhh…']",<FreqDist with 15 samples and 15 outcomes>,"['pak', 'jk', 'tp', 'ceramah', 'begini', 'lomba', 'buat', 'jahat', 'syuuurga', 'sedia', 'tinggal', 'milih', 'kapling', 'mana', 'pilih dipilihhh']",-5,negative,-1
Soal Ujian Akhir Semester SMA Madrasah Aliyah Membahas Khilafah,"jadi pak prof mahfud md? ini kemenag jg menyebarkan ideologi terlarang dong?
#khilafahituajaranIslam
#yukNgajibiarngerti",jadi pak prof mahfud md kemenag menyebarkan ideologi terlarang dong khilafahituajaranislam yukngajibiarngerti,"['jadi', 'pak', 'prof', 'mahfud', 'md', 'kemenag', 'menyebarkan', 'ideologi', 'terlarang', 'dong', 'khilafahituajaranislam', 'yukngajibiarngerti']",<FreqDist with 12 samples and 12 outcomes>,"['jadi', 'pak', 'prof', 'mahfud', 'md', 'kemenag', 'sebar', 'ideologi', 'larang', 'dong', 'khilafahituajaranislam', 'yukngajibiarngerti']",-1,negative,-1
JENDRAL GATOT MENYATAKAN BANSER NU RASIS,"Sabtu, 04 November 2017
Soal Pembubaran Pengajian Akbar Umat Muslim Dari Ust Felix Siauw, Jendral Gatot Nurmantyo : Banser Adalah Kelompok Yang Sangat Rasis Dan Radikal, Tidak Jauh Beda Dengan Komunis",sabtu november soal pembubaran pengajian akbar umat muslim ust felix siauw jendral gatot nurmantyo banser kelompok sangat rasis radikal jauh beda komunis,"['sabtu', 'november', 'soal', 'pembubaran', 'pengajian', 'akbar', 'umat', 'muslim', 'ust', 'felix', 'siauw', 'jendral', 'gatot', 'nurmantyo', 'banser', 'kelompok', 'sangat', 'rasis', 'radikal', 'jauh', 'beda', 'komunis']",<FreqDist with 22 samples and 22 outcomes>,"['sabtu', 'november', 'soal', 'bubar', 'aji', 'akbar', 'umat', 'muslim', 'ust', 'felix', 'siauw', 'jendral', 'gatot', 'nurmantyo', 'banser', 'kelompok', 'sangat', 'ras', 'radikal', 'jauh', 'beda', 'komunis']",-12,negative,-1
ARUN Bakal Polisikan Pembuat Info Hoax Soal Bank Muamalat,"BANK MUAMALAT JADI DICAPLOK LIPPO…*
 Assalamu’alaikum.
 Baru saja mendpt info dr org dalam Bank Plat Merah…
 Gerakan Proyek Meikarta sungguh cerdik dan licin…
 Dan lagi2 umat islam sepertinya kalah…
 Lippo group baru saja membeli Bank Muammalat melalui konsorsium Minapadi…
 Saat ini Bank Muammalat sdh milik Lippo… dan sdh siap akan digunakan sbg Bank resmi supporter pembiayaan apartemen2 Meikarta.
 Mereka cerdik… melihat gerakan 212 kmrn…",bank muamalat jadi dicaplok lippo… assalamu ’ alaikum baru mendpt info org bank plat merah… gerakan proyek meikarta sungguh cerdik licin… lagi umat islam sepertinya kalah… lippo group baru membeli bank muammalat melalui konsorsium minapadi… ini bank muammalat sdh milik lippo… sdh siap digunakan sbg bank resmi supporter pembiayaan apartemen meikarta cerdik… melihat gerakan kmrn…,"['bank', 'muamalat', 'jadi', 'dicaplok', 'lippo…', 'assalamu', '’', 'alaikum', 'baru', 'mendpt', 'info', 'org', 'bank', 'plat', 'merah…', 'gerakan', 'proyek', 'meikarta', 'sungguh', 'cerdik', 'licin…', 'lagi', 'umat', 'islam', 'sepertinya', 'kalah…', 'lippo', 'group', 'baru', 'membeli', 'bank', 'muammalat', 'melalui', 'konsorsium', 'minapadi…', 'ini', 'bank', 'muammalat', 'sdh', 'milik', 'lippo…', 'sdh', 'siap', 'digunakan', 'sbg', 'bank', 'resmi', 'supporter', 'pembiayaan', 'apartemen', 'meikarta', 'cerdik…', 'melihat', 'gerakan', 'kmrn…']",<FreqDist with 45 samples and 55 outcomes>,"['bank', 'muamalat', 'jadi', 'caplok', 'lippo', 'assalamu', '', 'alaikum', 'baru', 'mendpt', 'info', 'org', 'bank', 'plat', 'merah', 'gera', 'proyek', 'meikarta', 'sungguh', 'cerdik', 'licin', 'lagi', 'umat', 'islam', 'seperti', 'kalah', 'lippo', 'group', 'baru', 'beli', 'bank', 'muammalat', 'lalu', 'konsorsium', 'minapadi', 'ini', 'bank', 'muammalat', 'sdh', 'milik', 'lippo', 'sdh', 'siap', 'guna', 'sbg', 'bank', 'resmi', 'supporter', 'biaya', 'apartemen', 'meikarta', 'cerdik', 'lihat', 'gera', 'kmrn']",22,positive,1
"Mulai Tahun Depan, PDIP Minta MUI Agar Babi Panggan Halal...","“MULAI TAHUN DEPAN, PDIP MINTA MUI AGAR BABI PANGGAN HALAL UNTUK DIKONSUMSI DIKALANGAN MASYARAKAT TERMASUK PESANTREN",“ mulai tahun depan pdip minta mui babi panggan halal dikonsumsi dikalangan masyarakat termasuk pesantren,"['“', 'mulai', 'tahun', 'depan', 'pdip', 'minta', 'mui', 'babi', 'panggan', 'halal', 'dikonsumsi', 'dikalangan', 'masyarakat', 'termasuk', 'pesantren']",<FreqDist with 15 samples and 15 outcomes>,"['', 'mulai', 'tahun', 'depan', 'pdip', 'minta', 'mui', 'babi', 'panggan', 'halal', 'konsumsi', 'kalang', 'masyarakat', 'masuk', 'pesantren']",-7,negative,-1
WARGA TANPA BPJS SULIT MENGURUS BERKAS DI 2018,"Hati hati yg ga punya BPJS karna thun dpn 2018 akan sulit ut kepengurusan bahkan ga bisa ngurus berkas… Simak,”
 INFO UNTUK PESERTA BPJS MANDIRI",hati hati punya bpjs karna thun dpn sulit ut kepengurusan bahkan ga bisa ngurus berkas… simak ” info peserta bpjs mandiri,"['hati', 'hati', 'punya', 'bpjs', 'karna', 'thun', 'dpn', 'sulit', 'ut', 'kepengurusan', 'bahkan', 'ga', 'bisa', 'ngurus', 'berkas…', 'simak', '”', 'info', 'peserta', 'bpjs', 'mandiri']",<FreqDist with 19 samples and 21 outcomes>,"['hati', 'hati', 'punya', 'bpjs', 'karna', 'thun', 'dpn', 'sulit', 'ut', 'urus', 'bahkan', 'ga', 'bisa', 'ngurus', 'berkas', 'simak', '', 'info', 'serta', 'bpjs', 'mandiri']",-8,negative,-1
Bawa Langsung Lansia ke Rumah Lansia Atmabrata,"Teman2 terkasih, kalau kenal/tahu lansia yg tidak punya rumah, tdk ada keluarga yg urus, atau tidak punya tempat berteduh, boleh bawa ke Rumah Lansia Atmabrata di Jln. Cilincing Baru 5 No: 29, Jakarta yg dikelola oleh. Bruder Petrus Partono dan tim. HP Bruder Petrus : (+62)8212 5141 621. Tidak pandang suku dan agama, siapa saja boleh mendapatkan tempat berteduh, makanan, pengobatan, dan perhatian.
 Bantu share ke grup lain..:pray:”",teman terkasih kalau kenaltahu lansia punya rumah tdk keluarga urus tidak punya tempat berteduh bawa rumah lansia atmabrata jln cilincing baru no jakarta dikelola bruder petrus partono tim hp bruder petrus tidak pandang suku agama siapa boleh mendapatkan tempat berteduh makanan pengobatan perhatian bantu share grup lainpray ”,"['teman', 'terkasih', 'kalau', 'kenaltahu', 'lansia', 'punya', 'rumah', 'tdk', 'keluarga', 'urus', 'tidak', 'punya', 'tempat', 'berteduh', 'bawa', 'rumah', 'lansia', 'atmabrata', 'jln', 'cilincing', 'baru', 'no', 'jakarta', 'dikelola', 'bruder', 'petrus', 'partono', 'tim', 'hp', 'bruder', 'petrus', 'tidak', 'pandang', 'suku', 'agama', 'siapa', 'boleh', 'mendapatkan', 'tempat', 'berteduh', 'makanan', 'pengobatan', 'perhatian', 'bantu', 'share', 'grup', 'lainpray', '”']",<FreqDist with 40 samples and 48 outcomes>,"['teman', 'kasih', 'kalau', 'kenaltahu', 'lansia', 'punya', 'rumah', 'tdk', 'keluarga', 'urus', 'tidak', 'punya', 'tempat', 'teduh', 'bawa', 'rumah', 'lansia', 'atmabrata', 'jln', 'cilincing', 'baru', 'no', 'jakarta', 'kelola', 'bruder', 'petrus', 'partono', 'tim', 'hp', 'bruder', 'petrus', 'tidak', 'pandang', 'suku', 'agama', 'siapa', 'boleh', 'dapat', 'tempat', 'teduh', 'makan', 'obat', 'perhati', 'bantu', 'share', 'grup', 'lainpray', '']",-7,negative,-1
Fatwa Haram Pemasangan Bendera RI di Masjid,"Muncul berita hoax yang berjudul “MUI Mengesahkan Fatwa Haram Pemasangan Bendera Indonesia di Masjid ” di laman wordpress. Berita tersebut adalah berita palsu, fitnah,”",muncul berita hoax berjudul “ mui mengesahkan fatwa haram pemasangan bendera indonesia masjid ” laman wordpress berita tersebut berita palsu fitnah ”,"['muncul', 'berita', 'hoax', 'berjudul', '“', 'mui', 'mengesahkan', 'fatwa', 'haram', 'pemasangan', 'bendera', 'indonesia', 'masjid', '”', 'laman', 'wordpress', 'berita', 'tersebut', 'berita', 'palsu', 'fitnah', '”']",<FreqDist with 19 samples and 22 outcomes>,"['muncul', 'berita', 'hoax', 'judul', '', 'mui', 'kesah', 'fatwa', 'haram', 'pasang', 'bendera', 'indonesia', 'masjid', '', 'laman', 'wordpress', 'berita', 'sebut', 'berita', 'palsu', 'fitnah', '']",-25,negative,-1
Status Keamanan Negara Siaga Satu Pasca Pilkada DKI Jakarta,"Indonesia siaga 1,setelah pilkada nanti entah itu ahok menang atau pun kalah , tentara cina komunis dan sekutunya ingin melakukan makar berdarah diindonesia ingin mengambil alih kekuasaan indonesia dengan dalih mengamankan warga cina di indonesia dari teroris padahal sebenarnya mereka ingin mengambil kekuasaan diindonesia,tentara myanmar pun sedang menuju aceh untuk membalas atas warga budha yang dihukum cambuk diaceh,kekuatan TNI terpecah ada yang diaceh dan dijakarta,anak-anakn TNI pun diperintahkan menjaga pilkada dki.",indonesia siaga pilkada entah ahok menang kalah tentara cina komunis sekutunya melakukan makar berdarah diindonesia mengambil alih kekuasaan indonesia dalih mengamankan warga cina indonesia teroris padahal sebenarnya ingin mengambil kekuasaan diindonesiatentara myanmar sedang menuju aceh membalas atas warga budha dihukum cambuk diacehkekuatan tni terpecah yang diaceh dijakartaanakanakn tni pun diperintahkan menjaga pilkada dki,"['indonesia', 'siaga', 'pilkada', 'entah', 'ahok', 'menang', 'kalah', 'tentara', 'cina', 'komunis', 'sekutunya', 'melakukan', 'makar', 'berdarah', 'diindonesia', 'mengambil', 'alih', 'kekuasaan', 'indonesia', 'dalih', 'mengamankan', 'warga', 'cina', 'indonesia', 'teroris', 'padahal', 'sebenarnya', 'ingin', 'mengambil', 'kekuasaan', 'diindonesiatentara', 'myanmar', 'sedang', 'menuju', 'aceh', 'membalas', 'atas', 'warga', 'budha', 'dihukum', 'cambuk', 'diacehkekuatan', 'tni', 'terpecah', 'yang', 'diaceh', 'dijakartaanakanakn', 'tni', 'pun', 'diperintahkan', 'menjaga', 'pilkada', 'dki']",<FreqDist with 45 samples and 53 outcomes>,"['indonesia', 'siaga', 'pilkada', 'entah', 'ahok', 'menang', 'kalah', 'tentara', 'cina', 'komunis', 'sekutu', 'laku', 'makar', 'darah', 'indonesia', 'ambil', 'alih', 'kuasa', 'indonesia', 'dalih', 'aman', 'warga', 'cina', 'indonesia', 'teroris', 'padahal', 'benar', 'ingin', 'ambil', 'kuasa', 'diindonesiatentara', 'myanmar', 'sedang', 'tuju', 'aceh', 'balas', 'atas', 'warga', 'budha', 'hukum', 'cambuk', 'diacehkekuatan', 'tni', 'pecah', 'yang', 'diaceh', 'dijakartaanakanakn', 'tni', 'pun', 'perintah', 'jaga', 'pilkada', 'dki']",-22,negative,-1
"Gedung Putih Dibanjiri Massa Pro Ahok, dan menuntut FPI dibubarkan","BERITA GEMPAR HARI INI!!! PENOLAKAN FPI SAMPAI KE AMERIKA
 
 Gedung Putih Dibanjiri dengan Massa Pro Ahok, dan menuntut FPI dibubarkan segera.",berita gempar hari penolakan fpi ke amerika gedung putih dibanjiri massa pro ahok menuntut fpi dibubarkan segera,"['berita', 'gempar', 'hari', 'penolakan', 'fpi', 'ke', 'amerika', 'gedung', 'putih', 'dibanjiri', 'massa', 'pro', 'ahok', 'menuntut', 'fpi', 'dibubarkan', 'segera']",<FreqDist with 16 samples and 17 outcomes>,"['berita', 'gempar', 'hari', 'tolak', 'fpi', 'ke', 'amerika', 'gedung', 'putih', 'banjir', 'massa', 'pro', 'ahok', 'tuntut', 'fpi', 'bubar', 'segera']",-9,negative,-1
"Tawan, Tukang Las Berlengan Robot",saya yakin ini hoax.. ngga masuk akal aja hehe,yakin hoax ngga masuk akal aja hehe,"['yakin', 'hoax', 'ngga', 'masuk', 'akal', 'aja', 'hehe']",<FreqDist with 7 samples and 7 outcomes>,"['yakin', 'hoax', 'ngga', 'masuk', 'akal', 'aja', 'hehe']",-6,negative,-1
Pesan Singkat Perihal Biaya Asuransi Kirim Barang di JNE Senilai Jutaan Rupiah,"Barang yang dikirim melalui jasa Jalur (JNE), pihak JNE menyediakan layanan asuransi bagi para pelanggan. Dengan asuransi tersebut, Setiap Barang Yang Berjumlah 5 Dus Harus Melengkapi Asuransi Selama PSBBKarnah Barang ditahan dalam pengiriman jika tidak menyertai dengan Asuransi selaku pelanggan dibebankan untuk semnetara sesuai aturan yang diberlakukan oleh JNE mengurus biaya asuransi sementara senilai rp1.750.000 dan biaya asuransi ini hanya biaya yang bersifat semnetara yang dibebankan kepada pemilik barang",barang dikirim melalui jasa jalur jne pihak jne menyediakan layanan asuransi para pelanggan asuransi tersebut barang berjumlah dus melengkapi asuransi selama psbbkarnah barang ditahan pengiriman tidak menyertai asuransi selaku pelanggan dibebankan semnetara sesuai aturan diberlakukan jne mengurus biaya asuransi senilai rp biaya asuransi hanya biaya bersifat semnetara dibebankan pemilik barang,"['barang', 'dikirim', 'melalui', 'jasa', 'jalur', 'jne', 'pihak', 'jne', 'menyediakan', 'layanan', 'asuransi', 'para', 'pelanggan', 'asuransi', 'tersebut', 'barang', 'berjumlah', 'dus', 'melengkapi', 'asuransi', 'selama', 'psbbkarnah', 'barang', 'ditahan', 'pengiriman', 'tidak', 'menyertai', 'asuransi', 'selaku', 'pelanggan', 'dibebankan', 'semnetara', 'sesuai', 'aturan', 'diberlakukan', 'jne', 'mengurus', 'biaya', 'asuransi', 'senilai', 'rp', 'biaya', 'asuransi', 'hanya', 'biaya', 'bersifat', 'semnetara', 'dibebankan', 'pemilik', 'barang']",<FreqDist with 35 samples and 50 outcomes>,"['barang', 'kirim', 'lalu', 'jasa', 'jalur', 'jne', 'pihak', 'jne', 'sedia', 'layan', 'asuransi', 'para', 'langgan', 'asuransi', 'sebut', 'barang', 'jumlah', 'dus', 'lengkap', 'asuransi', 'lama', 'psbbkarnah', 'barang', 'tahan', 'kirim', 'tidak', 'serta', 'asuransi', 'selaku', 'langgan', 'beban', 'semnetara', 'sesuai', 'atur', 'laku', 'jne', 'urus', 'biaya', 'asuransi', 'nila', 'rp', 'biaya', 'asuransi', 'hanya', 'biaya', 'sifat', 'semnetara', 'beban', 'milik', 'barang']",13,positive,1
Kutipan oleh Haedar Nashir Lebih baik kita tidak usah mendapat bantuan apapun dari Pemerintah,Lebih baik kita tidak usah mendapat bantuan apapun dari Pemerintah daripada setiap lembaga atau AUM yang kita miliki harus membuat Badan Hukum sendiri-sendiri.,lebih baik tidak usah mendapat bantuan apapun pemerintah setiap lembaga aum kita miliki membuat badan hukum sendirisendiri,"['lebih', 'baik', 'tidak', 'usah', 'mendapat', 'bantuan', 'apapun', 'pemerintah', 'setiap', 'lembaga', 'aum', 'kita', 'miliki', 'membuat', 'badan', 'hukum', 'sendirisendiri']",<FreqDist with 17 samples and 17 outcomes>,"['lebih', 'baik', 'tidak', 'usah', 'dapat', 'bantu', 'apa', 'perintah', 'tiap', 'lembaga', 'aum', 'kita', 'milik', 'buat', 'badan', 'hukum', 'sendirisendiri']",-9,negative,-1
Koplak Kompas TV!! Demo tolak HIP ga disiarkan giliran demo PDIP mereka live,Koplak Kompas TV!! Demo tolak HIP ga disiarkan giliran demo PDIP mereka live,koplak kompas tv demo tolak hip disiarkan giliran demo pdip live,"['koplak', 'kompas', 'tv', 'demo', 'tolak', 'hip', 'disiarkan', 'giliran', 'demo', 'pdip', 'live']",<FreqDist with 10 samples and 11 outcomes>,"['koplak', 'kompas', 'tv', 'demo', 'tolak', 'hip', 'siar', 'gilir', 'demo', 'pdip', 'live']",-7,negative,-1
J&T Promo Bagi-Bagi Handphone,TERCIDUK ANJING PKI YANG MENGOTORI MASJID,terciduk anjing pki mengotori masjid,"['terciduk', 'anjing', 'pki', 'mengotori', 'masjid']",<FreqDist with 5 samples and 5 outcomes>,"['ciduk', 'anjing', 'pki', 'kotor', 'masjid']",-6,negative,-1
"Insentif Virus Corona, Pemerintah Gratiskan Akses Internet",Bersama Lawan COVID-19.Pesan Pemerintah Tetap Dirumah & Jaga Jarak. Sebagai Insentif Pemerintah Akan Gratiskan Akses Internet. Baca Selengkapnya Di,bersama lawan covidpesan pemerintah tetap dirumah jaga jarak insentif pemerintah gratiskan akses internet baca selengkapnya,"['bersama', 'lawan', 'covidpesan', 'pemerintah', 'tetap', 'dirumah', 'jaga', 'jarak', 'insentif', 'pemerintah', 'gratiskan', 'akses', 'internet', 'baca', 'selengkapnya']",<FreqDist with 14 samples and 15 outcomes>,"['sama', 'lawan', 'covidpesan', 'perintah', 'tetap', 'rumah', 'jaga', 'jarak', 'insentif', 'perintah', 'gratis', 'akses', 'internet', 'baca', 'lengkap']",7,positive,1
Di Muara Karang Terjadi Perampokan Disertai Pembunuhan Terhadap Seorang Pedagang Bakmi,Di Muara Karang belakang Superindo ada Kejadian Pembunuhan Encim2 yang dibunuh Perampok tapi Skrg Pelakunya Sdh ditangkap. Encim tukang Bakmi di Pasar Muara Karang,muara karang belakang superindo kejadian pembunuhan encim dibunuh perampok skrg pelakunya sdh ditangkap encim tukang bakmi pasar muara karang,"['muara', 'karang', 'belakang', 'superindo', 'kejadian', 'pembunuhan', 'encim', 'dibunuh', 'perampok', 'skrg', 'pelakunya', 'sdh', 'ditangkap', 'encim', 'tukang', 'bakmi', 'pasar', 'muara', 'karang']",<FreqDist with 16 samples and 19 outcomes>,"['muara', 'karang', 'belakang', 'superindo', 'jadi', 'bunuh', 'encim', 'bunuh', 'rampok', 'skrg', 'laku', 'sdh', 'tangkap', 'encim', 'tukang', 'bakmi', 'pasar', 'muara', 'karang']",1,positive,1
Jembatan Suramadu Bebas dari Aktivitas Orang dan Kendaraan,"Bebas dari Segala Bentuk Aktivitas Orang dan Kendaraan Dalam Rangka Memutus Rantai Penyebaran VIRUS COVID-19 di Kota Surabaya JEMBATAN SURAMADU JUMAT, 27 MARET 2020, PUKUL: 19.00-23.00 WIB SABTU, 28 MARET 2020, PUKUL: 10.00-14.00 WIB 19.00-23.00 WIB MINGGU, 29 MARET 2020, PUKUL: 10.00-14.00 WIB",bebas segala bentuk aktivitas orang kendaraan rangka memutus rantai penyebaran virus covid kota surabaya jembatan suramadu jumat maret pukul wib sabtu maret pukul wib wib minggu maret pukul wib,"['bebas', 'segala', 'bentuk', 'aktivitas', 'orang', 'kendaraan', 'rangka', 'memutus', 'rantai', 'penyebaran', 'virus', 'covid', 'kota', 'surabaya', 'jembatan', 'suramadu', 'jumat', 'maret', 'pukul', 'wib', 'sabtu', 'maret', 'pukul', 'wib', 'wib', 'minggu', 'maret', 'pukul', 'wib']",<FreqDist with 22 samples and 29 outcomes>,"['bebas', 'segala', 'bentuk', 'aktivitas', 'orang', 'kendara', 'rangka', 'putus', 'rantai', 'sebar', 'virus', 'covid', 'kota', 'surabaya', 'jembatan', 'suramadu', 'jumat', 'maret', 'pukul', 'wib', 'sabtu', 'maret', 'pukul', 'wib', 'wib', 'minggu', 'maret', 'pukul', 'wib']",-15,negative,-1
